sample_idx,t_pc_s,segment_id,label,orta_acc_x,orta_acc_y,orta_acc_z,orta_gyro_x,orta_gyro_y,orta_gyro_z,sol_acc_x,sol_acc_y,sol_acc_z,sol_gyro_x,sol_gyro_y,sol_gyro_z,sag_acc_x,sag_acc_y,sag_acc_z,sag_gyro_x,sag_gyro_y,sag_gyro_z
2032,36.1731793,4,pitch_y,1.1157,0.7398,9.1387,0.0631,0.0365,0.0069,0.4022,0.2586,9.9575,0.0328,0.0391,0.0138,0.723,0.0359,9.8354,-0.0152,-0.0605,-0.0125
2033,36.1734965,4,pitch_y,1.0822,0.7087,9.1435,0.0671,0.0389,0.0093,0.4094,0.2418,9.9383,0.0312,0.0429,0.0125,0.7661,0.0503,9.8306,-0.0104,-0.0594,-0.0141
2034,36.173873,4,pitch_y,1.075,0.6967,9.1291,0.0626,0.0365,0.0059,0.4334,0.237,9.924,0.028,0.0421,0.0125,0.7422,0.0479,9.8258,-0.0109,-0.061,-0.0152
2035,36.1742103,4,pitch_y,1.0989,0.7422,9.1363,0.0615,0.0402,0.0101,0.4214,0.2322,9.8713,0.0261,0.0426,0.0123,0.7542,0.0335,9.8234,-0.0117,-0.0615,-0.0168
2036,36.1745334,4,pitch_y,1.0965,0.6919,9.1219,0.066,0.0394,0.0067,0.4094,0.2059,9.9335,0.0282,0.0407,0.0168,0.723,0.0551,9.8737,-0.0136,-0.0602,-0.0133
2037,36.1748528,4,pitch_y,1.1325,0.735,9.1243,0.0559,0.0434,0.0045,0.4142,0.2753,9.8665,0.0306,0.0423,0.0146,0.7374,0.0431,9.845,-0.0112,-0.0621,-0.0184
2038,36.1751727,4,pitch_y,1.1061,0.7518,9.1387,0.0663,0.0439,0.0051,0.4214,0.2538,9.8785,0.0272,0.0386,0.008,0.7614,0.0479,9.7659,-0.0123,-0.0613,-0.013
2039,36.1754921,4,pitch_y,1.1492,0.7207,9.153,0.0655,0.0429,0.0043,0.4286,0.2322,9.9072,0.0277,0.0429,0.0154,0.7422,0.0551,9.7995,-0.013,-0.0599,-0.0146
2040,36.1758112,4,pitch_y,1.0534,0.7374,9.1506,0.0636,0.0336,0.004,0.3831,0.2538,9.9311,0.0274,0.0399,0.0107,0.723,0.0646,9.8043,-0.0101,-0.0613,-0.013
2041,36.1761409,4,pitch_y,1.1444,0.7183,9.1267,0.0623,0.0381,0.0064,0.4238,0.2394,9.9072,0.0282,0.0365,0.0197,0.723,0.067,9.8138,-0.0096,-0.0573,-0.0144
2042,36.1764595,4,pitch_y,1.1396,0.7254,9.165,0.0623,0.0423,0.0043,0.4118,0.2514,9.8976,0.024,0.0376,0.0123,0.7087,0.067,9.8258,-0.0154,-0.0581,-0.0141
2043,36.1767771,4,pitch_y,1.1229,0.723,9.0932,0.065,0.0407,0.0064,0.395,0.2658,9.9168,0.0288,0.0429,0.0165,0.7494,0.0359,9.8066,-0.0123,-0.0615,-0.0112
2044,36.1770942,4,pitch_y,1.154,0.735,9.1889,0.0644,0.0405,0.0064,0.3687,0.237,9.8665,0.0344,0.0389,0.0186,0.7254,0.0287,9.8881,-0.0109,-0.0644,-0.0112
2045,36.1774085,4,pitch_y,1.1061,0.735,9.1674,0.0671,0.0418,0.0077,0.4214,0.2346,9.9335,0.033,0.0346,0.0133,0.7446,0.0431,9.8426,-0.016,-0.0644,-0.0154
2046,36.1777232,4,pitch_y,1.1157,0.7566,9.1195,0.0602,0.0402,0.0064,0.3903,0.2562,9.9407,0.0298,0.0423,0.0136,0.7374,0.0335,9.8114,-0.012,-0.0567,-0.0138
2047,36.178051,4,pitch_y,1.1229,0.6895,9.1459,0.0639,0.0407,0.0056,0.407,0.2394,9.9383,0.0293,0.0394,0.0149,0.7254,0.0311,9.7995,-0.0125,-0.0615,-0.0152
2048,36.1783711,4,pitch_y,1.1277,0.7374,9.0549,0.0636,0.0381,0.0091,0.4166,0.261,9.9383,0.0317,0.0386,0.0152,0.7302,0.0646,9.7971,-0.0123,-0.0599,-0.0165
2049,36.1786937,4,pitch_y,1.1181,0.6871,9.1075,0.065,0.0394,0.0077,0.3903,0.261,9.9048,0.0304,0.0407,0.0128,0.7039,0.0263,9.821,-0.0101,-0.0639,-0.0099
2050,36.1790096,4,pitch_y,1.0989,0.6632,9.0812,0.0666,0.0322,0.0077,0.4357,0.2658,9.9455,0.0293,0.0421,0.0112,0.7566,0.0335,9.8354,-0.0104,-0.0607,-0.0146
2051,36.1793242,4,pitch_y,1.1181,0.7398,9.1004,0.0615,0.0413,0.0048,0.3879,0.2514,9.9359,0.0338,0.0397,0.0115,0.7398,0.0479,9.8569,-0.0176,-0.0607,-0.0144
2052,36.179634,4,pitch_y,1.1325,0.7159,9.1387,0.0644,0.0415,0.0061,0.4214,0.2466,9.924,0.0296,0.0386,0.0141,0.7302,0.0311,9.8426,-0.0136,-0.0615,-0.0144
2053,36.1803043,4,pitch_y,1.0989,0.7135,9.1147,0.0647,0.045,0.0056,0.431,0.237,9.9311,0.0282,0.0421,0.0138,0.7254,0.0407,9.809,-0.012,-0.0607,-0.0141
2054,36.1807952,4,pitch_y,1.1013,0.7063,9.1363,0.0629,0.0399,0.0067,0.3783,0.2394,9.9431,0.0312,0.0394,0.0109,0.7254,0.0814,9.8162,-0.0104,-0.061,-0.012
2055,36.1810821,4,pitch_y,1.0989,0.7015,9.1482,0.0629,0.0394,0.0056,0.4142,0.2442,9.9168,0.0304,0.0418,0.0125,0.723,0.0527,9.8474,-0.0128,-0.0618,-0.0104
2056,36.1813652,4,pitch_y,1.1133,0.7183,9.2129,0.0634,0.0386,0.0077,0.4118,0.2658,9.9024,0.0314,0.0386,0.013,0.735,0.0263,9.8545,-0.0091,-0.0621,-0.0128
2057,36.1816889,4,pitch_y,1.1157,0.7111,9.1794,0.0706,0.0376,0.0077,0.3974,0.2155,9.8881,0.0285,0.0423,0.0104,0.7278,0.0431,9.8569,-0.0141,-0.0554,-0.0099
2058,36.1819566,4,pitch_y,1.1133,0.7518,9.1794,0.0599,0.0389,0.0085,0.3974,0.2322,9.912,0.0274,0.036,0.0144,0.7661,0.0383,9.8402,-0.0101,-0.0599,-0.016
2059,36.1822333,4,pitch_y,1.1229,0.7326,9.0812,0.0621,0.0389,0.008,0.3926,0.2203,9.9216,0.0322,0.0394,0.0138,0.6991,0.0527,9.8066,-0.0138,-0.0647,-0.0133
2060,36.1825037,4,pitch_y,1.0918,0.6847,9.1818,0.0634,0.0373,0.0101,0.4166,0.2514,9.8402,0.0317,0.0389,0.0197,0.7254,0.0311,9.8114,-0.0093,-0.0541,-0.0162
2061,36.1827683,4,pitch_y,1.1013,0.6943,9.1387,0.0615,0.0354,0.0064,0.4118,0.2083,9.9048,0.0312,0.0405,0.0144,0.7398,0.0359,9.8234,-0.0123,-0.0605,-0.0162
2062,36.1830345,4,pitch_y,1.0965,0.7135,9.1339,0.0626,0.0376,0.0045,0.4453,0.2658,9.9024,0.0301,0.0394,0.0112,0.723,0.0766,9.7827,-0.012,-0.0621,-0.0149
2063,36.1833004,4,pitch_y,1.0965,0.6943,9.1459,0.0623,0.0455,0.0053,0.4142,0.17,9.9311,0.0298,0.0423,0.012,0.7566,0.0048,9.8474,-0.0112,-0.0605,-0.0146
2064,36.1835664,4,pitch_y,1.1229,0.6895,9.1267,0.0618,0.0389,0.0059,0.3783,0.2274,9.9096,0.0322,0.0426,0.0144,0.7111,0.0239,9.8354,-0.0107,-0.0581,-0.0154
2065,36.1838323,4,pitch_y,1.1444,0.7015,9.1075,0.0642,0.0362,0.0045,0.3807,0.261,9.9695,0.0309,0.0415,0.0115,0.7278,0.0838,9.8713,-0.012,-0.0575,-0.0149
2066,36.1840989,4,pitch_y,1.0918,0.7685,9.2081,0.0597,0.0413,0.0045,0.3903,0.2514,9.8833,0.0272,0.0413,0.0136,0.7254,0.0622,9.7468,-0.0109,-0.0602,-0.0144
2067,36.1843753,4,pitch_y,1.1301,0.7374,9.1459,0.0668,0.0413,0.0064,0.3879,0.2682,9.9383,0.0288,0.0386,0.0115,0.7422,0.0479,9.8474,-0.0115,-0.0663,-0.0162
2068,36.1846429,4,pitch_y,1.1396,0.7207,9.1674,0.0676,0.0391,0.0083,0.4262,0.1772,9.8809,0.0314,0.0376,0.0099,0.7901,0,9.821,-0.0138,-0.0589,-0.0149
2069,36.1849064,4,pitch_y,1.1037,0.6847,9.1889,0.0626,0.041,0.0075,0.4262,0.2107,9.9383,0.0282,0.0429,0.0144,0.7398,0.0383,9.8378,-0.0091,-0.0599,-0.013
2070,36.1851713,4,pitch_y,1.1301,0.7518,9.1123,0.061,0.0378,0.0085,0.4118,0.2753,9.8904,0.028,0.0413,0.0146,0.6895,0.079,9.8665,-0.012,-0.0605,-0.0101
2071,36.1854336,4,pitch_y,1.1133,0.735,9.0453,0.065,0.0394,0.0048,0.3711,0.2705,9.9503,0.0253,0.0378,0.0115,0.7063,0.0431,9.7971,-0.0101,-0.057,-0.0186
2072,36.1856979,4,pitch_y,1.1181,0.7183,9.2033,0.0647,0.0413,0.0072,0.4142,0.2298,9.9216,0.0325,0.0362,0.0176,0.7207,0.0575,9.8282,-0.0154,-0.0652,-0.0173
2073,36.1859618,4,pitch_y,1.1588,0.7254,9.1363,0.0639,0.0402,0.0085,0.4429,0.2251,9.9982,0.0328,0.0423,0.0117,0.7685,0.0144,9.8569,-0.0123,-0.0607,-0.0141
2074,36.1862365,4,pitch_y,1.1085,0.7302,9.1051,0.0668,0.0442,0.0032,0.4046,0.1939,9.8689,0.0296,0.0423,0.013,0.759,0.0335,9.8641,-0.0109,-0.0599,-0.017
2075,36.186502,4,pitch_y,1.0319,0.7254,9.1459,0.0668,0.0373,0.0043,0.3807,0.2729,9.9311,0.0298,0.0407,0.0115,0.7302,0.0575,9.8474,-0.0107,-0.0583,-0.0168
2076,36.1867641,4,pitch_y,1.1157,0.7278,9.1171,0.0682,0.0399,0.0093,0.395,0.2658,9.8833,0.032,0.0389,0.0125,0.6967,0.012,9.9,-0.0149,-0.0631,-0.0128
2077,36.1870531,4,pitch_y,1.1468,0.7135,9.1315,0.0631,0.0346,0.0067,0.4166,0.261,9.9431,0.0282,0.0376,0.0117,0.7566,0.0431,9.7803,-0.0128,-0.061,-0.0152
2078,36.1873709,4,pitch_y,1.1325,0.6943,9.1554,0.0631,0.0431,0.0077,0.4334,0.2298,9.9335,0.0277,0.036,0.0168,0.7446,0.0383,9.8258,-0.0107,-0.0591,-0.0115
2079,36.1877002,4,pitch_y,1.1013,0.7135,9.1698,0.0634,0.0455,0.0053,0.3926,0.1987,9.8474,0.028,0.0407,0.0176,0.7063,0.0383,9.8569,-0.0149,-0.0591,-0.0149
2080,36.187968,4,pitch_y,1.087,0.7326,9.1315,0.0631,0.0381,0.0088,0.3472,0.237,9.924,0.0296,0.0376,0.0144,0.6967,0.0455,9.8162,-0.0101,-0.0607,-0.0144
2081,36.1882414,4,pitch_y,1.1253,0.7518,9.1482,0.0674,0.0383,0.0093,0.4214,0.2682,9.9455,0.0288,0.0405,0.0162,0.7398,0.0096,9.8521,-0.0077,-0.061,-0.0178
2082,36.188519,4,pitch_y,1.1732,0.7374,9.1913,0.0658,0.0405,0.0053,0.4357,0.2658,9.912,0.0312,0.0386,0.012,0.7326,0.0287,9.7779,-0.0099,-0.0589,-0.0138
2083,36.1887987,4,pitch_y,1.1468,0.7159,9.2057,0.0594,0.036,0.0053,0.4286,0.2274,9.9838,0.029,0.0421,0.0136,0.7159,0.0263,9.9335,-0.0104,-0.0599,-0.0152
2084,36.1890609,4,pitch_y,1.1157,0.7374,9.1315,0.0618,0.0399,0.0067,0.3687,0.2131,9.8617,0.0309,0.0423,0.0162,0.7207,0.0144,9.8258,-0.0117,-0.0554,-0.017
2085,36.1893222,4,pitch_y,1.0726,0.7111,9.0956,0.066,0.0389,0.0045,0.34,0.2107,9.9,0.0336,0.0394,0.0128,0.7207,0.0599,9.9024,-0.0117,-0.0586,-0.013
2086,36.1895834,4,pitch_y,1.1492,0.7446,9.1626,0.0615,0.0405,0.0083,0.4334,0.2729,9.9072,0.0304,0.0381,0.0144,0.7661,0.0742,9.8497,-0.0136,-0.061,-0.016
2087,36.1898588,4,pitch_y,1.1301,0.7254,9.098,0.0666,0.0333,0.0077,0.4094,0.2634,10.0341,0.0301,0.0415,0.0152,0.7422,0.0646,9.821,-0.0099,-0.0613,-0.0146
2088,36.1901207,4,pitch_y,1.1349,0.7494,9.177,0.061,0.0415,0.0013,0.4118,0.2251,9.924,0.0341,0.0354,0.0141,0.6895,0.0144,9.821,-0.0096,-0.0605,-0.0112
2089,36.1903923,4,pitch_y,1.0702,0.7159,9.1626,0.065,0.0378,0.0051,0.3232,0.2442,9.9575,0.028,0.0399,0.0152,0.6943,0.0096,9.8737,-0.0115,-0.065,-0.0123
2090,36.1906495,4,pitch_y,1.1229,0.7398,9.1291,0.0607,0.0394,0.0096,0.419,0.261,9.9335,0.0314,0.0389,0.0125,0.747,0.0431,9.8258,-0.0109,-0.061,-0.0165
2091,36.1909037,4,pitch_y,1.1851,0.7542,9.2057,0.0642,0.0402,0.0024,0.4501,0.2538,9.8928,0.0285,0.0407,0.0099,0.7542,0.091,9.7923,-0.0107,-0.0581,-0.0168
2092,36.1911604,4,pitch_y,1.1037,0.7374,9.074,0.0602,0.0386,0.0059,0.3903,0.2705,9.8641,0.0328,0.0415,0.0146,0.7542,0.0287,9.7492,-0.0123,-0.0599,-0.0146
2093,36.1914163,4,pitch_y,1.0726,0.6967,9.1123,0.0634,0.0383,0.0075,0.4214,0.2203,9.9335,0.0298,0.0397,0.0123,0.6919,0.0144,9.8162,-0.0149,-0.0591,-0.0154
2094,36.1916728,4,pitch_y,1.0439,0.6871,9.074,0.0642,0.0365,0.0048,0.3831,0.1987,9.9359,0.0306,0.0415,0.0149,0.6919,0.0431,9.8569,-0.0112,-0.0605,-0.0107
2095,36.1919282,4,pitch_y,1.1325,0.735,9.153,0.0679,0.0386,0.008,0.407,0.249,9.924,0.0301,0.0394,0.0136,0.7781,0.0622,9.8521,-0.0091,-0.0599,-0.0123
2096,36.1921834,4,pitch_y,1.142,0.7374,9.1147,0.065,0.0402,0.0107,0.4118,0.2562,9.924,0.0322,0.0394,0.0091,0.723,0.0599,9.8569,-0.0099,-0.0629,-0.0144
2097,36.1925908,4,pitch_y,1.087,0.7398,9.1387,0.0644,0.0362,0.0075,0.4238,0.2394,9.9264,0.0298,0.0429,0.0138,0.7111,0.0359,9.7947,-0.012,-0.0644,-0.0154
2098,36.1929411,4,pitch_y,1.1253,0.68,9.1291,0.0655,0.0357,0.0075,0.34,0.2179,9.8952,0.0258,0.0373,0.0141,0.7039,0,9.8306,-0.0162,-0.0594,-0.0136
2099,36.1932623,4,pitch_y,1.1516,0.7254,9.1698,0.065,0.0431,0.0088,0.4142,0.2274,9.8904,0.0312,0.0365,0.0186,0.735,0.0431,9.7875,-0.008,-0.0591,-0.0136
2100,36.1935349,4,pitch_y,1.1181,0.747,9.1554,0.066,0.0423,0.0053,0.4046,0.2729,9.924,0.029,0.0354,0.012,0.735,0.0599,9.8569,-0.0093,-0.061,-0.0112
2101,36.1937898,4,pitch_y,1.1157,0.7542,9.0621,0.0644,0.0442,0.0096,0.3855,0.2514,9.9072,0.0298,0.0391,0.0144,0.7638,0.0072,9.8809,-0.013,-0.0626,-0.0154
2102,36.1940564,4,pitch_y,1.1133,0.735,9.165,0.0605,0.0399,0.0059,0.3663,0.2346,9.9407,0.0301,0.0423,0.0176,0.7278,0.0503,9.8569,-0.0099,-0.0589,-0.0178
2103,36.1943142,4,pitch_y,1.1109,0.6871,9.0812,0.0634,0.0386,0.0096,0.3903,0.2203,9.8617,0.0314,0.0394,0.0123,0.7254,0.0311,9.8617,-0.0072,-0.0605,-0.0128
2104,36.1945852,4,pitch_y,1.1277,0.723,9.1171,0.0647,0.0346,0.0091,0.4238,0.2753,10.0197,0.0288,0.0399,0.013,0.735,0.0455,9.8186,-0.0072,-0.0626,-0.0115
2105,36.1948407,4,pitch_y,1.1157,0.6895,9.1411,0.0658,0.0391,0.0109,0.3998,0.2442,9.9192,0.0269,0.0391,0.013,0.723,0.067,9.7923,-0.0101,-0.0607,-0.013
2106,36.1950968,4,pitch_y,1.0774,0.7446,9.1267,0.0644,0.0365,0.0064,0.3831,0.2682,9.9,0.036,0.0391,0.0136,0.7302,0.0383,9.8378,-0.0096,-0.0631,-0.0152
2107,36.1953491,4,pitch_y,1.0894,0.6967,9.1602,0.0636,0.0386,0.0101,0.4166,0.2155,9.8593,0.0298,0.0391,0.0146,0.7446,0.0311,9.821,-0.0109,-0.0557,-0.0144
2108,36.1956018,4,pitch_y,1.1181,0.7087,9.1387,0.0615,0.0405,0.0045,0.4286,0.2179,9.9335,0.0301,0.0402,0.0162,0.7326,0.0359,9.8043,-0.0099,-0.0559,-0.0184
2109,36.1959677,4,pitch_y,1.1037,0.6847,9.165,0.0626,0.0338,0.0061,0.4142,0.1963,9.9288,0.0274,0.0426,0.0125,0.7326,-0.0192,9.9311,-0.012,-0.0618,-0.0144
2110,36.1962929,4,pitch_y,1.1349,0.6919,9.1267,0.0668,0.0373,0.0093,0.3926,0.249,9.9,0.0304,0.0376,0.0136,0.735,0.0694,9.8258,-0.012,-0.0621,-0.0133
2111,36.1965516,4,pitch_y,1.0846,0.7254,9.1435,0.0623,0.0383,0.008,0.395,0.2322,9.8904,0.0269,0.0397,0.013,0.7446,-0.0072,9.8234,-0.0125,-0.0583,-0.0128
2112,36.1968214,4,pitch_y,1.1085,0.7614,9.1075,0.065,0.0397,0.0085,0.3879,0.2729,9.9048,0.0312,0.0368,0.0123,0.6752,0.0359,9.8043,-0.0083,-0.0621,-0.012
2113,36.197079,4,pitch_y,1.0965,0.6871,9.1195,0.0658,0.0415,0.0088,0.419,0.2274,9.9671,0.0312,0.0389,0.013,0.7422,0.0407,9.8641,-0.0115,-0.0626,-0.0184
2114,36.1973361,4,pitch_y,1.142,0.7087,9.1195,0.0668,0.0431,0.0088,0.4118,0.2251,9.991,0.0314,0.0421,0.012,0.7542,0.0192,9.8881,-0.0096,-0.0575,-0.0144
2115,36.1975892,4,pitch_y,1.1301,0.7374,9.1291,0.0647,0.0442,0.0064,0.3903,0.2418,9.8928,0.0325,0.0378,0.0138,0.7063,0.0263,9.8881,-0.0083,-0.0623,-0.016
2116,36.1978573,4,pitch_y,1.1396,0.7183,9.1698,0.0663,0.0336,0.0061,0.4022,0.2658,9.9695,0.0338,0.0383,0.0104,0.7159,0.0575,9.9096,-0.0157,-0.0583,-0.0152
2117,36.1981199,4,pitch_y,1.1349,0.7374,9.098,0.0618,0.0386,0.0067,0.3783,0.249,9.9,0.0328,0.0373,0.0125,0.7207,0.0742,9.8928,-0.0133,-0.0639,-0.0146
2118,36.1983735,4,pitch_y,1.1277,0.6871,9.1411,0.0626,0.0413,0.0107,0.3831,0.2298,9.9,0.0258,0.0391,0.0144,0.7183,0.0239,9.8689,-0.0115,-0.0607,-0.016
2119,36.1986254,4,pitch_y,1.1013,0.6847,9.232,0.0668,0.0447,0.0051,0.3879,0.2251,9.9335,0.0304,0.0383,0.0141,0.7494,0.0359,9.8186,-0.017,-0.0583,-0.0133
2120,36.1988761,4,pitch_y,1.1109,0.7398,9.1075,0.0613,0.0413,0.0056,0.4022,0.2322,9.8976,0.0301,0.0357,0.0168,0.7494,0.0431,9.8306,-0.0093,-0.0581,-0.012
2121,36.1991264,4,pitch_y,1.1061,0.7278,9.2057,0.0652,0.0397,0.0037,0.4094,0.2394,9.9144,0.0317,0.0402,0.013,0.6776,0.0742,9.833,-0.0125,-0.0597,-0.013
2122,36.1993935,4,pitch_y,1.1229,0.7159,9.1482,0.0639,0.0399,0.0088,0.3735,0.2514,9.9311,0.0282,0.0407,0.0146,0.7614,0.0407,9.8402,-0.0138,-0.0586,-0.0154
2123,36.1996423,4,pitch_y,1.1109,0.6943,9.1698,0.0636,0.0394,0.0067,0.3711,0.2322,9.9671,0.0317,0.0405,0.0125,0.7278,0.0096,9.821,-0.0123,-0.061,-0.0136
2124,36.1999278,4,pitch_y,1.1181,0.7087,9.1387,0.0655,0.037,0.0024,0.3998,0.249,9.8976,0.0277,0.0394,0.0117,0.7542,0.0192,9.845,-0.0096,-0.0615,-0.013
2125,36.2002207,4,pitch_y,1.1037,0.7159,9.1722,0.0666,0.0421,0.0043,0.4286,0.2083,9.912,0.032,0.0399,0.0136,0.735,0.0551,9.8186,-0.0128,-0.0618,-0.0138
2126,36.2004775,4,pitch_y,1.075,0.7159,9.165,0.0652,0.0383,0.0088,0.3879,0.2514,9.9335,0.0301,0.0389,0.0165,0.723,0.0527,9.845,-0.0133,-0.0602,-0.0162
2127,36.2007318,4,pitch_y,1.142,0.7015,9.0429,0.0639,0.0383,0.0029,0.4214,0.2634,9.9024,0.0296,0.0368,0.0149,0.7374,0.0431,9.8402,-0.0117,-0.0586,-0.0138
2128,36.2009946,4,pitch_y,1.1396,0.6943,9.1291,0.0639,0.0469,0.008,0.4142,0.237,9.9335,0.0293,0.0413,0.0149,0.7015,-0.0096,9.8066,-0.0152,-0.0578,-0.0144
2129,36.2012488,4,pitch_y,1.1037,0.7422,9.1578,0.0647,0.0394,0.0112,0.3998,0.2514,9.9479,0.0317,0.0389,0.0093,0.7398,0.0287,9.8354,-0.0141,-0.0583,-0.0162
2130,36.2015152,4,pitch_y,1.1037,0.7015,9.1435,0.0629,0.0399,0.0061,0.4022,0.2251,9.9359,0.0306,0.0397,0.0123,0.7374,0.0383,9.8402,-0.0059,-0.0565,-0.0144
2131,36.2017839,4,pitch_y,1.1085,0.7159,9.1339,0.0639,0.0357,0.0069,0.419,0.249,9.9072,0.0296,0.0391,0.013,0.6991,0.0263,9.8761,-0.0117,-0.0589,-0.0136
2132,36.2020443,4,pitch_y,1.1157,0.7254,9.165,0.0636,0.037,0.0029,0.4501,0.2322,9.9599,0.0266,0.0354,0.0149,0.7374,0.0215,9.8497,-0.013,-0.0599,-0.0133
2133,36.2023021,4,pitch_y,1.1205,0.6895,9.0692,0.0652,0.0461,0.0077,0.4262,0.2322,9.8569,0.0272,0.0376,0.0099,0.7135,0.0168,9.7875,-0.0128,-0.0586,-0.0181
2134,36.2025541,4,pitch_y,1.0989,0.7207,9.1243,0.0666,0.0328,0.0075,0.3926,0.2298,9.9359,0.0261,0.036,0.0107,0.7159,0.0287,9.8378,-0.0141,-0.0581,-0.0133
2135,36.202813,4,pitch_y,1.1061,0.6967,9.0908,0.065,0.0328,0.0077,0.3879,0.2155,9.9431,0.0304,0.0386,0.0125,0.7039,0.0527,9.833,-0.0093,-0.0618,-0.0123
2136,36.2030655,4,pitch_y,1.1157,0.7638,9.1291,0.0621,0.0391,0.0093,0.4334,0.2466,9.9072,0.0317,0.0399,0.0138,0.759,0.0192,9.7779,-0.0101,-0.0599,-0.0117
2137,36.2033172,4,pitch_y,1.1085,0.7374,9.2057,0.0655,0.0386,0.0067,0.3998,0.2658,9.9407,0.0274,0.0368,0.0157,0.759,0.0455,9.8617,-0.0077,-0.0602,-0.0133
2138,36.2035683,4,pitch_y,1.1372,0.735,9.1435,0.0618,0.0386,0.0088,0.3783,0.2298,9.8928,0.029,0.0391,0.013,0.7278,0.0622,9.9,-0.0104,-0.0573,-0.0141
2139,36.2038194,4,pitch_y,1.0774,0.7087,9.1339,0.066,0.0357,0.0045,0.3807,0.2586,9.9048,0.028,0.036,0.0136,0.759,0.0503,9.8617,-0.0096,-0.0618,-0.016
2140,36.2040829,4,pitch_y,1.1205,0.7326,9.1842,0.0626,0.0442,0.0104,0.407,0.2155,9.9264,0.0293,0.0415,0.0149,0.7159,0.0599,9.8066,-0.0141,-0.0626,-0.0146
2141,36.2043373,4,pitch_y,1.1301,0.7302,9.1794,0.0663,0.0344,0.008,0.4262,0.2586,9.9335,0.0293,0.0413,0.0125,0.7446,0.0431,9.9,-0.0128,-0.0573,-0.0141
2142,36.2045843,4,pitch_y,1.1229,0.6943,9.1482,0.0615,0.0399,0.0053,0.419,0.2346,9.9359,0.0317,0.0389,0.0146,0.7374,0.0407,9.8857,-0.0115,-0.061,-0.0192
2143,36.2048355,4,pitch_y,1.0702,0.7518,9.1411,0.0647,0.0397,0.0061,0.3879,0.2322,9.9718,0.0282,0.0397,0.0144,0.7111,0.0287,9.8521,-0.0138,-0.0597,-0.0138
2144,36.2050827,4,pitch_y,1.0822,0.7063,9.1411,0.0615,0.0397,0.0088,0.3783,0.2203,9.8857,0.0309,0.0389,0.0133,0.7326,0.0072,9.8545,-0.0117,-0.0583,-0.0125
2145,36.2053306,4,pitch_y,1.1109,0.7087,9.1722,0.0631,0.0391,0.0077,0.4286,0.2538,9.8641,0.0309,0.0399,0.0138,0.7614,0.0431,9.8809,-0.0112,-0.0652,-0.012
2146,36.205601,4,pitch_y,1.1301,0.7446,9.1075,0.0629,0.0383,0.0072,0.4286,0.2011,9.9335,0.0264,0.0373,0.0141,0.7494,0.0551,9.8138,-0.0107,-0.0583,-0.0133
2147,36.2058649,4,pitch_y,1.1013,0.7614,9.1794,0.0682,0.0397,0.0075,0.3735,0.2634,9.9288,0.0304,0.0405,0.0133,0.7159,0.0287,9.821,-0.0112,-0.0639,-0.0144
2148,36.2061239,4,pitch_y,1.0822,0.7063,9.1099,0.0639,0.0378,0.0085,0.419,0.237,9.8833,0.0269,0.0391,0.0112,0.7326,0.0311,9.754,-0.0088,-0.0573,-0.0152
2149,36.2063749,4,pitch_y,1.0989,0.7063,9.1482,0.061,0.0383,0.0099,0.4046,0.1939,9.9934,0.0288,0.0402,0.0133,0.7063,0.0168,9.8138,-0.0096,-0.0618,-0.0144
2150,36.206621,4,pitch_y,1.1253,0.7207,9.1698,0.0618,0.0407,0.0064,0.3807,0.2346,9.924,0.0298,0.0397,0.0141,0.7374,0.0479,9.8497,-0.008,-0.0639,-0.0184
2151,36.2068673,4,pitch_y,1.1013,0.7422,9.0836,0.0684,0.0405,0.0045,0.3926,0.2658,9.8881,0.0314,0.0389,0.0168,0.7135,0.0479,9.8282,-0.0112,-0.0618,-0.0099
2152,36.2071121,4,pitch_y,1.1229,0.7039,9.1913,0.0615,0.0407,0.0013,0.3663,0.2418,10.0078,0.033,0.036,0.0141,0.7039,0.0263,9.8569,-0.0107,-0.0655,-0.0141
2153,36.2073587,4,pitch_y,1.0942,0.7111,9.1626,0.0636,0.0394,0.0053,0.3903,0.249,9.9,0.0272,0.041,0.0181,0.747,0.0311,9.8306,-0.0115,-0.0623,-0.0141
2154,36.2076041,4,pitch_y,1.1277,0.6991,9.0812,0.0602,0.0386,0.0072,0.3926,0.2418,9.8785,0.0285,0.0381,0.0128,0.7374,0.0503,9.809,-0.0117,-0.0631,-0.017
2155,36.2078475,4,pitch_y,1.1133,0.735,9.2057,0.0674,0.0391,0.0056,0.4334,0.2897,9.9216,0.0296,0.0383,0.0109,0.7015,0.0311,9.8186,-0.0104,-0.0607,-0.0138
2156,36.2081016,4,pitch_y,1.1109,0.7446,9.0644,0.0647,0.0423,0.0091,0.419,0.249,9.8928,0.0309,0.0407,0.0152,0.7039,0.0311,9.8162,-0.0123,-0.0583,-0.0165
2157,36.208348,4,pitch_y,1.0702,0.7063,9.0836,0.066,0.0391,0.0075,0.3855,0.2466,9.9383,0.0346,0.0386,0.0152,0.7422,0.0359,9.8785,-0.0123,-0.0578,-0.012
2158,36.2086109,4,pitch_y,1.1229,0.7207,9.0644,0.0636,0.0389,0.008,0.4118,0.237,9.9407,0.0328,0.0423,0.013,0.7398,0.0407,9.8665,-0.0165,-0.0581,-0.0165
2159,36.2088525,4,pitch_y,1.1588,0.6871,9.1411,0.0613,0.0418,0.0112,0.3974,0.2346,9.8952,0.0272,0.0394,0.0149,0.6871,0.0694,9.8066,-0.0107,-0.0591,-0.0165
